CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,CLV
12528.0,9,6,1933.48,5,5,4,554,Champions,11600.880000000001
12530.0,60,4,1662.28,3,4,4,344,Loyal Customers,6649.12
12531.0,15,1,125.22,4,1,1,411,Recent Customers,125.22
12532.0,30,1,349.83000000000004,4,1,2,412,Recent Customers,349.83000000000004
12534.0,131,1,1089.18,2,1,4,214,At Risk,1089.18
12535.0,92,2,716.35,2,2,3,223,At Risk,1432.7
12536.0,43,3,12601.830000000002,3,3,5,335,Potential Loyalist,37805.490000000005
12538.0,29,1,363.95,4,1,2,412,Recent Customers,363.95
12539.0,22,4,5568.35,4,4,5,445,Champions,22273.4
12540.0,20,17,13400.24,4,5,5,455,Champions,227804.08
12541.0,30,3,981.18,4,3,4,434,Recent Customers,2943.54
12544.0,36,1,372.7,3,1,2,312,Potential Loyalist,372.7
12545.0,75,2,1000.39,2,2,4,224,At Risk,2000.78
12546.0,47,2,1161.5,3,2,4,324,Potential Loyalist,2323.0
12547.0,198,2,207.8,1,2,1,121,At Risk,415.6
12548.0,166,1,95.19999999999999,2,1,1,211,At Risk,95.19999999999999
12550.0,79,1,964.83,2,1,4,214,At Risk,964.83
12551.0,358,1,168.0,1,1,1,111,At Risk,168.0
12552.0,39,2,437.82,3,2,2,322,Potential Loyalist,875.64
12553.0,8,10,3692.28,5,5,5,555,Champions,36922.8
12556.0,50,2,599.56,3,2,3,323,Potential Loyalist,1199.12
12557.0,16,5,11990.960000000001,4,4,5,445,Champions,59954.8
12558.0,8,1,269.96,5,1,2,512,Recent Customers,269.96
12559.0,311,2,561.71,1,2,3,123,At Risk,1123.42
12560.0,5,3,2134.01,5,3,5,535,Recent Customers,6402.030000000001
12561.0,303,1,238.85,1,1,1,111,At Risk,238.85
12562.0,8,7,3781.7400000000002,5,5,5,555,Champions,26472.18
12564.0,261,1,456.90000000000003,1,1,2,112,At Risk,456.90000000000003
12565.0,289,1,145.92000000000002,1,1,1,111,At Risk,145.92000000000002
12566.0,86,1,351.65,2,1,2,212,At Risk,351.65
12567.0,23,10,9401.28,4,5,5,455,Champions,94012.8
12569.0,2,32,4124.6900000000005,5,5,5,555,Champions,131990.08000000002
12571.0,40,2,519.61,3,2,3,323,Potential Loyalist,1039.22
12572.0,9,2,1020.4200000000001,5,2,4,524,Recent Customers,2040.8400000000001
12573.0,227,1,160.54000000000002,1,1,1,111,At Risk,160.54000000000002
12574.0,316,1,218.45000000000002,1,1,1,111,At Risk,218.45000000000002
12576.0,36,5,1315.83,3,4,4,344,Loyal Customers,6579.15
12577.0,35,3,626.6,3,3,3,333,Potential Loyalist,1879.8000000000002
12578.0,21,2,2794.51,4,2,5,425,Recent Customers,5589.02
12579.0,78,1,440.42,2,1,2,212,At Risk,440.42
12580.0,247,1,415.7,1,1,2,112,At Risk,415.7
12581.0,40,1,197.71,3,1,1,311,Potential Loyalist,197.71
12582.0,239,2,511.36,1,2,3,123,At Risk,1022.72
12583.0,3,15,7281.38,5,5,5,555,Champions,109220.7
12584.0,4,9,2338.15,5,5,5,555,Champions,21043.350000000002
12585.0,234,2,2040.1,1,2,4,124,At Risk,4080.2
12586.0,17,1,196.94000000000003,4,1,1,411,Recent Customers,196.94000000000003
12587.0,8,1,144.0,5,1,1,511,Recent Customers,144.0
12588.0,39,1,214.89999999999998,3,1,1,311,Potential Loyalist,214.89999999999998
12589.0,29,2,646.68,4,2,3,423,Recent Customers,1293.36
12590.0,211,2,9864.26,1,2,5,125,At Risk,19728.52
12591.0,317,1,452.84999999999997,1,1,2,112,At Risk,452.84999999999997
12592.0,92,2,437.6,2,2,2,222,At Risk,875.2
12593.0,109,3,418.1,2,3,2,232,At Risk,1254.3000000000002
12594.0,38,10,3338.2200000000003,3,5,5,355,Loyal Customers,33382.200000000004
12596.0,51,2,618.27,3,2,3,323,Potential Loyalist,1236.54
12597.0,19,4,3811.22,4,4,5,445,Champions,15244.88
12598.0,10,8,3023.08,5,5,5,555,Champions,24184.64
12599.0,29,7,1032.58,4,5,4,454,Champions,7228.0599999999995
12600.0,29,10,2599.04,4,5,5,455,Champions,25990.4
12601.0,190,5,577.0600000000001,1,4,3,143,Loyal Customers,2885.3
12602.0,59,1,153.12,3,1,1,311,Potential Loyalist,153.12
12603.0,22,1,739.1999999999999,4,1,3,413,Recent Customers,739.1999999999999
12604.0,79,2,254.18,2,2,2,222,At Risk,508.36
12607.0,60,1,1579.51,3,1,4,314,Potential Loyalist,1579.51
12609.0,78,3,1126.85,2,3,4,234,At Risk,3380.5499999999997
12610.0,23,5,2099.54,4,4,5,445,Champions,10497.7
12611.0,52,1,1193.32,3,1,4,314,Potential Loyalist,1193.32
12612.0,74,1,704.04,2,1,3,213,At Risk,704.04
12613.0,57,5,3344.38,3,4,5,345,Loyal Customers,16721.9
12614.0,278,1,315.6,1,1,2,112,At Risk,315.6
12615.0,2,4,2291.19,5,4,5,545,Champions,9164.76
12616.0,95,2,713.3,2,2,3,223,At Risk,1426.6
12617.0,29,1,352.98,4,1,2,412,Recent Customers,352.98
12618.0,22,1,177.31,4,1,1,411,Recent Customers,177.31
12619.0,16,9,3641.24,4,5,5,455,Champions,32771.159999999996
12620.0,15,3,1339.41,4,3,4,434,Recent Customers,4018.2300000000005
12621.0,2,20,13689.67,5,5,5,555,Champions,273793.4
12622.0,232,1,180.1,1,1,1,111,At Risk,180.1
12623.0,276,1,305.1,1,1,2,112,At Risk,305.1
12624.0,106,2,641.13,2,2,3,223,At Risk,1282.26
12625.0,212,2,2683.82,1,2,5,125,At Risk,5367.64
12626.0,23,9,6620.4800000000005,4,5,5,455,Champions,59584.32000000001
12627.0,11,7,4478.53,5,5,5,555,Champions,31349.71
12628.0,4,3,786.46,5,3,3,533,Recent Customers,2359.38
12630.0,10,2,1270.88,5,2,4,524,Recent Customers,2541.76
12631.0,57,1,640.5,3,1,3,313,Potential Loyalist,640.5
12633.0,59,4,2163.98,3,4,5,345,Loyal Customers,8655.92
12635.0,90,2,1689.18,2,2,4,224,At Risk,3378.36
12637.0,67,8,6002.9,3,5,5,355,Loyal Customers,48023.2
12638.0,33,1,671.69,4,1,3,413,Recent Customers,671.69
12639.0,239,1,486.1,1,1,2,112,At Risk,486.1
12640.0,24,3,1174.58,4,3,4,434,Recent Customers,3523.74
12641.0,115,1,185.9,2,1,1,211,At Risk,185.9
12642.0,25,3,1013.26,4,3,4,434,Recent Customers,3039.7799999999997
12643.0,128,6,3344.64,2,5,5,255,Loyal Customers,20067.84
12644.0,130,1,477.90999999999997,2,1,2,212,At Risk,477.90999999999997
12645.0,34,4,1775.18,3,4,4,344,Loyal Customers,7100.72
12646.0,5,2,1346.97,5,2,4,524,Recent Customers,2693.94
12647.0,22,12,3722.82,4,5,5,455,Champions,44673.840000000004
12648.0,155,1,318.05,2,1,2,212,At Risk,318.05
12649.0,107,3,623.51,2,3,3,233,At Risk,1870.53
12650.0,3,1,314.44,5,1,2,512,Recent Customers,314.44
12651.0,335,1,114.0,1,1,1,111,At Risk,114.0
12652.0,331,1,919.98,1,1,3,113,At Risk,919.98
12653.0,149,2,2209.85,2,2,5,225,At Risk,4419.7
12654.0,11,5,601.98,5,4,3,543,Champions,3009.9
12656.0,17,5,4051.17,4,4,5,445,Champions,20255.85
12657.0,11,4,1643.18,5,4,4,544,Champions,6572.72
12658.0,19,1,686.05,4,1,3,413,Recent Customers,686.05
12659.0,30,1,91.68,4,1,1,411,Recent Customers,91.68
12660.0,11,1,245.10000000000002,5,1,1,511,Recent Customers,245.10000000000002
12662.0,1,11,3849.78,5,5,5,555,Champions,42347.58
12664.0,8,9,4881.88,5,5,5,555,Champions,43936.92
12665.0,325,1,63.0,1,1,1,111,At Risk,63.0
12667.0,58,1,620.13,3,1,3,313,Potential Loyalist,620.13
12668.0,12,4,3807.15,5,4,5,545,Champions,15228.6
12669.0,151,3,2744.0299999999997,2,3,5,235,At Risk,8232.09
12670.0,10,5,2996.05,5,4,5,545,Champions,14980.25
12672.0,330,1,225.9,1,1,1,111,At Risk,225.9
12673.0,5,2,610.52,5,2,3,523,Recent Customers,1221.04
12674.0,39,4,1970.6,3,4,4,344,Loyal Customers,7882.4
12676.0,25,6,1331.39,4,5,4,454,Champions,7988.34
12678.0,42,12,17628.46,3,5,5,355,Loyal Customers,211541.52
12679.0,59,4,1113.02,3,4,4,344,Loyal Customers,4452.08
12680.0,1,4,862.81,5,4,3,543,Champions,3451.24
12681.0,15,22,13787.54,4,5,5,455,Champions,303325.88
12682.0,4,31,12279.82,5,5,5,555,Champions,380674.42
12683.0,4,15,8476.57,5,5,5,555,Champions,127148.54999999999
12684.0,8,7,2283.63,5,5,5,555,Champions,15985.41
12685.0,28,6,2863.08,4,5,5,455,Champions,17178.48
12686.0,372,1,89.14,1,1,1,111,At Risk,89.14
12688.0,114,1,4873.81,2,1,5,215,At Risk,4873.81
12689.0,26,2,1247.6100000000001,4,2,4,424,Recent Customers,2495.2200000000003
12690.0,206,1,389.01,1,1,2,112,At Risk,389.01
12691.0,28,6,1035.8,4,5,4,454,Champions,6214.799999999999
12693.0,127,4,855.91,2,4,3,243,Loyal Customers,3423.64
12694.0,70,2,869.67,3,2,3,323,Potential Loyalist,1739.34
12695.0,7,4,582.1,5,4,3,543,Champions,2328.4
12697.0,29,3,957.59,4,3,4,434,Recent Customers,2872.77
12700.0,8,4,4939.99,5,4,5,545,Champions,19759.96
12701.0,80,2,797.71,2,2,3,223,At Risk,1595.42
12702.0,20,1,219.0,4,1,1,411,Recent Customers,219.0
12703.0,71,1,283.55,3,1,2,312,Potential Loyalist,283.55
12704.0,7,8,2340.84,5,5,5,555,Champions,18726.72
12705.0,15,9,6868.29,4,5,5,455,Champions,61814.61
12707.0,292,1,603.42,1,1,3,113,At Risk,603.42
12708.0,30,10,2712.91,4,5,5,455,Champions,27129.1
12709.0,15,15,9706.52,4,5,5,455,Champions,145597.80000000002
12710.0,97,3,1149.02,2,3,4,234,At Risk,3447.06
12712.0,29,13,4396.13,4,5,5,455,Champions,57149.69
12713.0,1,1,848.55,5,1,3,513,Recent Customers,848.55
12714.0,9,5,4708.86,5,4,5,545,Champions,23544.3
12715.0,106,1,343.36,2,1,2,212,At Risk,343.36
12716.0,4,2,1053.49,5,2,4,524,Recent Customers,2106.98
12717.0,151,2,1030.98,2,2,4,224,At Risk,2061.96
12718.0,71,1,238.25,3,1,1,311,Potential Loyalist,238.25
12719.0,5,2,644.95,5,2,3,523,Recent Customers,1289.9
12720.0,3,25,5781.7300000000005,5,5,5,555,Champions,144543.25
12721.0,32,6,2656.13,4,5,5,455,Champions,15936.78
12722.0,85,4,997.63,2,4,4,244,Loyal Customers,3990.52
12723.0,4,5,725.07,5,4,3,543,Champions,3625.3500000000004
12724.0,5,4,1031.41,5,4,4,544,Champions,4125.64
12725.0,371,1,427.8,1,1,2,112,At Risk,427.8
12726.0,28,7,2609.1,4,5,5,455,Champions,18263.7
12727.0,11,7,3980.7000000000003,5,5,5,555,Champions,27864.9
12728.0,71,4,836.33,3,4,3,343,Loyal Customers,3345.32
12729.0,114,1,453.01,2,1,2,212,At Risk,453.01
12731.0,24,12,18895.91,4,5,5,455,Champions,226750.91999999998
12732.0,180,1,236.26000000000002,1,1,1,111,At Risk,236.26000000000002
12733.0,234,1,383.95,1,1,2,112,At Risk,383.95
12734.0,353,1,110.39999999999999,1,1,1,111,At Risk,110.39999999999999
12735.0,315,2,779.5699999999999,1,2,3,123,At Risk,1559.1399999999999
12736.0,333,1,234.0,1,1,1,111,At Risk,234.0
12738.0,372,1,155.35,1,1,1,111,At Risk,155.35
12739.0,78,2,1013.04,2,2,4,224,At Risk,2026.08
12740.0,64,1,427.6,3,1,2,312,Potential Loyalist,427.6
12743.0,134,2,540.13,2,2,3,223,At Risk,1080.26
12744.0,52,7,21279.29,3,5,5,355,Loyal Customers,148955.03
12747.0,2,11,4196.01,5,5,5,555,Champions,46156.11
12748.0,1,209,33053.19,5,5,5,555,Champions,6908116.710000001
12749.0,4,5,4090.88,5,4,5,545,Champions,20454.4
12750.0,129,1,275.88,2,1,2,212,At Risk,275.88
12752.0,81,1,4366.78,2,1,5,215,At Risk,4366.78
12753.0,23,6,21429.39,4,5,5,455,Champions,128576.34
12754.0,236,3,3010.74,1,3,5,135,At Risk,9032.22
12755.0,281,2,3811.9500000000003,1,2,5,125,At Risk,7623.900000000001
12756.0,87,1,112.08,2,1,1,211,At Risk,112.08
12757.0,16,13,7834.650000000001,4,5,5,455,Champions,101850.45000000001
12758.0,117,2,2791.59,2,2,5,225,At Risk,5583.18
12759.0,52,3,1531.44,3,3,4,334,Potential Loyalist,4594.32
12762.0,8,2,1898.52,5,2,4,524,Recent Customers,3797.04
12763.0,138,2,494.08,2,2,3,223,At Risk,988.16
12764.0,317,1,1693.88,1,1,4,114,At Risk,1693.88
12766.0,4,7,6989.63,5,5,5,555,Champions,48927.41
12769.0,239,1,1143.6,1,1,4,114,At Risk,1143.6
12770.0,211,1,1351.45,1,1,4,114,At Risk,1351.45
12772.0,60,1,892.47,3,1,3,313,Potential Loyalist,892.47
12775.0,17,5,1386.04,4,4,4,444,Champions,6930.2
12778.0,20,6,822.23,4,5,3,453,Champions,4933.38
12779.0,38,8,3981.36,3,5,5,355,Loyal Customers,31850.88
12781.0,64,2,826.74,3,2,3,323,Potential Loyalist,1653.48
12782.0,5,5,2330.92,5,4,5,545,Champions,11654.6
12783.0,2,6,2225.91,5,5,5,555,Champions,13355.46
12784.0,9,2,532.82,5,2,3,523,Recent Customers,1065.64
12785.0,364,1,311.95,1,1,2,112,At Risk,311.95
12787.0,10,3,463.66,5,3,2,532,Recent Customers,1390.98
12789.0,65,1,91.85,3,1,1,311,Potential Loyalist,91.85
12790.0,192,1,324.92,1,1,2,112,At Risk,324.92
12791.0,374,1,192.60000000000002,1,1,1,111,At Risk,192.60000000000002
12792.0,257,1,400.54,1,1,2,112,At Risk,400.54
12793.0,335,2,545.48,1,2,3,123,At Risk,1090.96
12794.0,53,2,860.41,3,2,3,323,Potential Loyalist,1720.82
12795.0,19,1,430.48,4,1,2,412,Recent Customers,430.48
12797.0,366,1,254.03,1,1,2,112,At Risk,254.03
12798.0,10,3,6977.04,5,3,5,535,Recent Customers,20931.12
12802.0,187,1,427.58,1,1,2,112,At Risk,427.58
12808.0,37,3,483.65000000000003,3,3,2,332,Potential Loyalist,1450.95
12809.0,178,1,489.31,2,1,3,213,At Risk,489.31
12811.0,261,3,514.85,1,3,3,133,At Risk,1544.5500000000002
12812.0,45,1,229.64000000000001,3,1,1,311,Potential Loyalist,229.64000000000001
12814.0,102,1,125.92,2,1,1,211,At Risk,125.92
12815.0,148,2,1063.46,2,2,4,224,At Risk,2126.92
12816.0,96,2,572.2,2,2,3,223,At Risk,1144.4
12817.0,281,1,166.04000000000002,1,1,1,111,At Risk,166.04000000000002
12818.0,262,1,1542.08,1,1,4,114,At Risk,1542.08
12820.0,3,4,942.34,5,4,4,544,Champions,3769.36
12821.0,214,1,92.72,1,1,1,111,At Risk,92.72
12822.0,71,2,948.88,3,2,4,324,Potential Loyalist,1897.76
12823.0,75,5,1759.5,2,4,4,244,Loyal Customers,8797.5
12824.0,60,1,397.12,3,1,2,312,Potential Loyalist,397.12
12826.0,3,7,1474.72,5,5,4,554,Champions,10323.04
12827.0,6,3,430.15,5,3,2,532,Recent Customers,1290.4499999999998
12828.0,3,6,1018.71,5,5,4,554,Champions,6112.26
12829.0,337,2,293.0,1,2,2,122,At Risk,586.0
12830.0,38,6,6814.64,3,5,5,355,Loyal Customers,40887.840000000004
12831.0,262,1,215.05,1,1,1,111,At Risk,215.05
12832.0,32,2,383.03000000000003,4,2,2,422,Recent Customers,766.0600000000001
12833.0,145,1,417.38,2,1,2,212,At Risk,417.38
12834.0,283,1,312.38,1,1,2,112,At Risk,312.38
12836.0,59,4,2610.36,3,4,5,345,Loyal Customers,10441.44
12837.0,173,1,134.1,2,1,1,211,At Risk,134.1
12838.0,34,2,671.95,3,2,3,323,Potential Loyalist,1343.9
12839.0,3,14,5591.42,5,5,5,555,Champions,78279.88
12840.0,144,4,2726.77,2,4,5,245,Loyal Customers,10907.08
12841.0,5,25,3991.58,5,5,5,555,Champions,99789.5
12842.0,70,2,1118.99,3,2,4,324,Potential Loyalist,2237.98
12843.0,66,8,1702.26,3,5,4,354,Loyal Customers,13618.08
12844.0,29,2,325.96000000000004,4,2,2,422,Recent Customers,651.9200000000001
12845.0,267,4,354.09000000000003,1,4,2,142,Loyal Customers,1416.3600000000001
12847.0,22,1,843.64,4,1,3,413,Recent Customers,843.64
12849.0,31,2,1010.29,4,2,4,424,Recent Customers,2020.58
12851.0,97,1,131.81,2,1,1,211,At Risk,131.81
12852.0,295,1,311.55,1,1,2,112,At Risk,311.55
12853.0,135,6,1957.1000000000001,2,5,4,254,Loyal Customers,11742.6
12854.0,79,3,1316.25,2,3,4,234,At Risk,3948.75
12855.0,373,1,38.1,1,1,1,111,At Risk,38.1
12856.0,8,6,2170.78,5,5,5,555,Champions,13024.68
12857.0,211,2,1106.4,1,2,4,124,At Risk,2212.8
12863.0,52,1,521.2,3,1,3,313,Potential Loyalist,521.2
12864.0,138,1,147.12,2,1,1,211,At Risk,147.12
12865.0,26,2,1568.23,4,2,4,424,Recent Customers,3136.46
12866.0,283,1,559.12,1,1,3,113,At Risk,559.12
12867.0,26,7,4009.34,4,5,5,455,Champions,28065.38
12868.0,186,6,1607.0600000000002,1,5,4,154,Loyal Customers,9642.36
12871.0,84,2,380.64,2,2,2,222,At Risk,761.28
12872.0,327,2,599.97,1,2,3,123,At Risk,1199.94
12873.0,282,1,374.0,1,1,2,112,At Risk,374.0
12875.0,143,2,343.2300000000001,2,2,2,222,At Risk,686.4600000000002
12876.0,58,2,2218.02,3,2,5,325,Potential Loyalist,4436.04
12877.0,4,12,1535.77,5,5,4,554,Champions,18429.239999999998
